,slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
1843,bitcoin,BTC,Bitcoin,2018-05-15,1,8705.19,8836.19,8456.45,8510.38,6705710000.0,148283000000.0,0.142,379.74
1844,bitcoin,BTC,Bitcoin,2018-05-16,1,8504.41,8508.43,8175.49,8368.83,6760220000.0,144878000000.0,0.5807,332.94
1845,bitcoin,BTC,Bitcoin,2018-05-17,1,8370.05,8445.54,8054.12,8094.32,5862530000.0,142608000000.0,0.1027,391.42
1846,bitcoin,BTC,Bitcoin,2018-05-18,1,8091.83,8274.12,7974.82,8250.97,5764190000.0,137881000000.0,0.9227,299.3
1847,bitcoin,BTC,Bitcoin,2018-05-19,1,8255.73,8372.06,8183.35,8247.18,4712400000.0,140689000000.0,0.3382,188.71
1848,bitcoin,BTC,Bitcoin,2018-05-20,1,8246.99,8562.41,8205.24,8513.25,5191060000.0,140556000000.0,0.8624,357.17
1849,bitcoin,BTC,Bitcoin,2018-05-21,1,8522.33,8557.52,8365.12,8418.99,5154990000.0,145264000000.0,0.28,192.4
1850,bitcoin,BTC,Bitcoin,2018-05-22,1,8419.87,8423.25,8004.58,8041.78,5137010000.0,143534000000.0,0.0889,418.67
1851,bitcoin,BTC,Bitcoin,2018-05-23,1,8037.08,8054.66,7507.88,7557.82,6491120000.0,137024000000.0,0.0913,546.78
1852,bitcoin,BTC,Bitcoin,2018-05-24,1,7561.12,7738.6,7331.14,7587.34,6049220000.0,128925000000.0,0.6288,407.46
1853,bitcoin,BTC,Bitcoin,2018-05-25,1,7592.3,7659.14,7392.65,7480.14,4867830000.0,129470000000.0,0.3283,266.49
1854,bitcoin,BTC,Bitcoin,2018-05-26,1,7486.48,7595.16,7349.12,7355.88,4051540000.0,127682000000.0,0.0275,246.04
1855,bitcoin,BTC,Bitcoin,2018-05-27,1,7362.08,7381.74,7270.96,7368.22,4056520000.0,125575000000.0,0.878,110.78
1856,bitcoin,BTC,Bitcoin,2018-05-28,1,7371.31,7419.05,7100.89,7135.99,5040600000.0,125748000000.0,0.1103,318.16
1857,bitcoin,BTC,Bitcoin,2018-05-29,1,7129.46,7526.42,7090.68,7472.59,5662660000.0,121636000000.0,0.8765,435.74
1858,bitcoin,BTC,Bitcoin,2018-05-30,1,7469.73,7573.77,7313.6,7406.52,4922540000.0,127454000000.0,0.3572,260.17
1859,bitcoin,BTC,Bitcoin,2018-05-31,1,7406.15,7608.9,7361.13,7494.17,5127130000.0,126386000000.0,0.5369,247.77
1860,bitcoin,BTC,Bitcoin,2018-06-01,1,7500.7,7604.73,7407.34,7541.45,4921460000.0,128014000000.0,0.6794,197.39
1861,bitcoin,BTC,Bitcoin,2018-06-02,1,7536.72,7695.83,7497.26,7643.45,4939300000.0,128645000000.0,0.7362,198.57
1862,bitcoin,BTC,Bitcoin,2018-06-03,1,7632.09,7754.89,7613.04,7720.25,4851760000.0,130288000000.0,0.7558,141.85
1863,bitcoin,BTC,Bitcoin,2018-06-04,1,7722.53,7753.82,7474.04,7514.47,4993170000.0,131847000000.0,0.1445,279.78
1864,bitcoin,BTC,Bitcoin,2018-06-05,1,7500.9,7643.23,7397.0,7633.76,4961740000.0,128081000000.0,0.9615,246.23
1865,bitcoin,BTC,Bitcoin,2018-06-06,1,7625.97,7680.43,7502.01,7653.98,4692260000.0,130233000000.0,0.8518,178.42
1866,ethereum,ETH,Ethereum,2015-08-07,2,2.83,3.54,2.52,2.77,164329.0,0.0,0.2451,1.02
1867,ethereum,ETH,Ethereum,2015-08-08,2,2.79,2.8,0.714725,0.753325,674188.0,167911000.0,0.0185,2.09
1868,ethereum,ETH,Ethereum,2015-08-09,2,0.706136,0.87981,0.629191,0.701897,532170.0,42637600.0,0.2901,0.25
1869,ethereum,ETH,Ethereum,2015-08-10,2,0.713989,0.729854,0.6365460000000001,0.708448,405283.0,43130000.0,0.7706,0.09
1870,ethereum,ETH,Ethereum,2015-08-11,2,0.708087,1.13,0.663235,1.07,1463100.0,42796500.0,0.8715,0.47
1871,ethereum,ETH,Ethereum,2015-08-12,2,1.06,1.29,0.883608,1.22,2150620.0,64018400.0,0.8278,0.41
1872,ethereum,ETH,Ethereum,2015-08-13,2,1.22,1.97,1.17,1.83,4068680.0,73935400.0,0.825,0.8
1873,ethereum,ETH,Ethereum,2015-08-14,2,1.81,2.26,1.75,1.83,4637030.0,109594000.0,0.1569,0.51
1874,ethereum,ETH,Ethereum,2015-08-15,2,1.8,1.88,1.57,1.69,2554360.0,109160000.0,0.3871,0.31
1875,ethereum,ETH,Ethereum,2015-08-16,2,1.68,1.7,1.09,1.57,3550790.0,102028000.0,0.7869,0.61
1876,ethereum,ETH,Ethereum,2015-08-17,2,1.58,1.58,1.19,1.2,1942830.0,95819700.0,0.0256,0.39
1877,ethereum,ETH,Ethereum,2015-08-18,2,1.22,1.33,1.09,1.09,1485680.0,88143200.0,0.0,0.24
1878,ethereum,ETH,Ethereum,2015-08-19,2,1.17,1.32,1.17,1.26,1486240.0,84663900.0,0.6,0.15
1879,ethereum,ETH,Ethereum,2015-08-20,2,1.25,1.53,1.25,1.46,2843760.0,90809000.0,0.75,0.28
1880,ethereum,ETH,Ethereum,2015-08-21,2,1.48,1.56,1.35,1.4,2020970.0,107266000.0,0.2381,0.21
1881,ethereum,ETH,Ethereum,2015-08-22,2,1.4,1.48,1.35,1.38,948310.0,101404000.0,0.2308,0.13
1882,ethereum,ETH,Ethereum,2015-08-23,2,1.38,1.41,1.3,1.35,1589300.0,99894500.0,0.4545,0.11
1883,ethereum,ETH,Ethereum,2015-08-24,2,1.35,1.36,1.23,1.23,924920.0,97791600.0,0.0,0.13
1884,ethereum,ETH,Ethereum,2015-08-25,2,1.23,1.24,1.13,1.14,1307180.0,89321900.0,0.0909,0.11
1885,ethereum,ETH,Ethereum,2015-08-26,2,1.13,1.2,1.06,1.16,1056750.0,82384400.0,0.7143,0.14
1886,ethereum,ETH,Ethereum,2015-08-27,2,1.17,1.19,1.14,1.15,686662.0,85106100.0,0.2,0.05
1887,ethereum,ETH,Ethereum,2015-08-28,2,1.15,1.21,1.12,1.19,721872.0,83521700.0,0.7778,0.09
1888,ethereum,ETH,Ethereum,2015-08-29,2,1.19,1.21,1.15,1.18,375377.0,86887600.0,0.5,0.06
1889,ethereum,ETH,Ethereum,2015-08-30,2,1.18,1.37,1.17,1.32,1337650.0,86145900.0,0.75,0.2
1890,ethereum,ETH,Ethereum,2015-08-31,2,1.32,1.4,1.2,1.36,1447180.0,96251000.0,0.8,0.2
1891,ethereum,ETH,Ethereum,2015-09-01,2,1.35,1.39,1.34,1.35,778862.0,98617200.0,0.2,0.05
1892,ethereum,ETH,Ethereum,2015-09-02,2,1.35,1.35,1.26,1.29,883769.0,98504600.0,0.3333,0.09
1893,ethereum,ETH,Ethereum,2015-09-03,2,1.3,1.31,1.21,1.26,702991.0,94418700.0,0.5,0.1
1894,ethereum,ETH,Ethereum,2015-09-04,2,1.26,1.3,1.24,1.27,474391.0,92234100.0,0.5,0.06
1895,ethereum,ETH,Ethereum,2015-09-05,2,1.28,1.34,1.27,1.34,448453.0,93402300.0,1.0,0.07
1896,ethereum,ETH,Ethereum,2015-09-06,2,1.34,1.37,1.29,1.3,491968.0,97625500.0,0.125,0.08
1897,ethereum,ETH,Ethereum,2015-09-07,2,1.3,1.31,1.24,1.25,489014.0,94585300.0,0.1429,0.07
1898,ethereum,ETH,Ethereum,2015-09-08,2,1.25,1.28,1.23,1.24,427892.0,91020700.0,0.2,0.05
1899,ethereum,ETH,Ethereum,2015-09-09,2,1.24,1.26,1.2,1.21,366748.0,90518300.0,0.1667,0.06
1900,ethereum,ETH,Ethereum,2015-09-10,2,1.21,1.22,1.14,1.17,662782.0,88230500.0,0.375,0.08
1901,ethereum,ETH,Ethereum,2015-09-11,2,1.16,1.17,0.940675,0.982978,1942600.0,85144300.0,0.1845,0.23
1902,ethereum,ETH,Ethereum,2015-09-12,2,0.9872280000000001,1.11,0.96978,1.04,772430.0,72179000.0,0.5008,0.14
1903,ethereum,ETH,Ethereum,2015-09-13,2,1.04,1.04,0.902832,0.936003,644138.0,76193600.0,0.2418,0.14
1904,ethereum,ETH,Ethereum,2015-09-14,2,0.940566,0.9493870000000001,0.8717600000000001,0.8756219999999999,741085.0,68814400.0,0.0498,0.08
1905,ethereum,ETH,Ethereum,2015-09-15,2,0.875189,1.05,0.875189,0.9444100000000001,703390.0,64052400.0,0.396,0.17
1906,ethereum,ETH,Ethereum,2015-09-16,2,0.9419770000000001,0.9526979999999999,0.901639,0.907175,615593.0,68963300.0,0.1084,0.05
1907,ethereum,ETH,Ethereum,2015-09-17,2,0.9068649999999999,0.9092040000000001,0.831132,0.874231,897940.0,66415200.0,0.552,0.08
1908,ethereum,ETH,Ethereum,2015-09-18,2,0.874574,0.8881020000000001,0.833908,0.853685,484622.0,64071300.0,0.3649,0.05
1909,ethereum,ETH,Ethereum,2015-09-19,2,0.8496030000000001,0.911883,0.833784,0.882391,386988.0,62262700.0,0.6224,0.08
1910,ethereum,ETH,Ethereum,2015-09-20,2,0.881191,0.947741,0.8732049999999999,0.9384450000000001,508314.0,64600000.0,0.8753,0.07
1911,ethereum,ETH,Ethereum,2015-09-21,2,0.9414959999999999,0.957326,0.878301,0.919047,424039.0,69045900.0,0.5156,0.08
1912,ethereum,ETH,Ethereum,2015-09-22,2,0.9193370000000001,0.9193370000000001,0.865225,0.9017959999999999,487914.0,67444200.0,0.6758,0.05
1913,ethereum,ETH,Ethereum,2015-09-23,2,0.90356,0.90891,0.885136,0.8934059999999999,200541.0,66309600.0,0.3479,0.02
1914,ethereum,ETH,Ethereum,2015-09-24,2,0.8967959999999999,0.9085709999999999,0.79346,0.81361,842505.0,65836400.0,0.175,0.12
1915,ethereum,ETH,Ethereum,2015-09-25,2,0.820031,0.825665,0.712745,0.736223,903457.0,60221400.0,0.2079,0.11
1916,ethereum,ETH,Ethereum,2015-09-26,2,0.73763,0.7875439999999999,0.709328,0.785964,369620.0,54188900.0,0.9798,0.08
1917,ethereum,ETH,Ethereum,2015-09-27,2,0.791277,0.791277,0.719169,0.720839,413801.0,58149600.0,0.0232,0.07
1918,ethereum,ETH,Ethereum,2015-09-28,2,0.723715,0.725677,0.557062,0.582886,1320890.0,53201800.0,0.1532,0.17
1919,ethereum,ETH,Ethereum,2015-09-29,2,0.579414,0.67583,0.558346,0.661146,913992.0,42607700.0,0.875,0.12
1920,ethereum,ETH,Ethereum,2015-09-30,2,0.661192,0.746722,0.635861,0.738644,619926.0,48636600.0,0.9271,0.11
1921,ethereum,ETH,Ethereum,2015-10-01,2,0.7343069999999999,0.7343069999999999,0.655906,0.6902149999999999,596084.0,54032300.0,0.4376,0.08
1922,ethereum,ETH,Ethereum,2015-10-02,2,0.683732,0.69112,0.654605,0.678574,219318.0,50328700.0,0.6564,0.04
1923,ethereum,ETH,Ethereum,2015-10-03,2,0.678783,0.709204,0.6754819999999999,0.687171,163326.0,49981900.0,0.3466,0.03
1924,ethereum,ETH,Ethereum,2015-10-04,2,0.686343,0.693126,0.660716,0.668379,103497.0,50556000.0,0.2364,0.03
1925,ethereum,ETH,Ethereum,2015-10-05,2,0.666784,0.674438,0.62445,0.6286430000000001,234263.0,49131600.0,0.0839,0.05
1926,ethereum,ETH,Ethereum,2015-10-06,2,0.622218,0.653944,0.60623,0.650645,262674.0,45863300.0,0.9309,0.05
1927,ethereum,ETH,Ethereum,2015-10-07,2,0.650515,0.656301,0.6024229999999999,0.609388,218327.0,47964700.0,0.1293,0.05
1928,ethereum,ETH,Ethereum,2015-10-08,2,0.6095010000000001,0.633138,0.591971,0.6217159999999999,310266.0,44955900.0,0.7225,0.04
1929,ethereum,ETH,Ethereum,2015-10-09,2,0.655084,0.692296,0.632116,0.650628,386420.0,48334900.0,0.3076,0.06
1930,ethereum,ETH,Ethereum,2015-10-10,2,0.641187,0.649022,0.624374,0.627857,141555.0,47325200.0,0.1413,0.02
1931,ethereum,ETH,Ethereum,2015-10-11,2,0.6274609999999999,0.639506,0.6183350000000001,0.634963,102128.0,46327500.0,0.7854,0.02
1932,ethereum,ETH,Ethereum,2015-10-12,2,0.6345149999999999,0.6577890000000001,0.62603,0.62603,109567.0,46864200.0,0.0,0.03
1933,ethereum,ETH,Ethereum,2015-10-13,2,0.627943,0.6302399999999999,0.599214,0.6076550000000001,303044.0,46395200.0,0.2721,0.03
1934,ethereum,ETH,Ethereum,2015-10-14,2,0.61224,0.61224,0.48397399999999996,0.522968,971664.0,45250600.0,0.304,0.13
1935,ethereum,ETH,Ethereum,2015-10-15,2,0.523278,0.5727140000000001,0.51473,0.561878,371022.0,38688300.0,0.8131,0.06
1936,ethereum,ETH,Ethereum,2015-10-16,2,0.562593,0.568861,0.522533,0.5364949999999999,249891.0,41608900.0,0.3014,0.05
1937,ethereum,ETH,Ethereum,2015-10-17,2,0.534117,0.5634600000000001,0.526961,0.5471779999999999,313860.0,39515900.0,0.5539,0.04
1938,ethereum,ETH,Ethereum,2015-10-18,2,0.547913,0.552234,0.512861,0.517734,133690.0,40550400.0,0.1238,0.04
1939,ethereum,ETH,Ethereum,2015-10-19,2,0.517621,0.521546,0.480994,0.48901400000000006,243742.0,38321300.0,0.1978,0.04
1940,ethereum,ETH,Ethereum,2015-10-20,2,0.489629,0.501898,0.431648,0.434829,383921.0,36261200.0,0.0453,0.07
1941,ethereum,ETH,Ethereum,2015-10-21,2,0.43158900000000006,0.48298800000000003,0.420897,0.447329,609085.0,31973600.0,0.4257,0.06
1942,ethereum,ETH,Ethereum,2015-10-22,2,0.444988,0.619466,0.420991,0.567702,924822.0,32977300.0,0.7392,0.2
1943,ethereum,ETH,Ethereum,2015-10-23,2,0.5663699999999999,0.611743,0.5042840000000001,0.5396569999999999,878822.0,41986400.0,0.3292,0.11
1944,ethereum,ETH,Ethereum,2015-10-24,2,0.5396810000000001,0.577396,0.518688,0.5635899999999999,258356.0,40022100.0,0.7648,0.06
1945,ethereum,ETH,Ethereum,2015-10-25,2,0.563207,0.688192,0.561383,0.616039,635384.0,41781300.0,0.431,0.13
1946,ethereum,ETH,Ethereum,2015-10-26,2,0.619743,0.757517,0.5970979999999999,0.731317,1089120.0,45991300.0,0.8367,0.16
1947,ethereum,ETH,Ethereum,2015-10-27,2,0.7088899999999999,0.898172,0.7088899999999999,0.869641,1846370.0,52624300.0,0.8493,0.19
1948,ethereum,ETH,Ethereum,2015-10-28,2,0.8709379999999999,1.06,0.8078569999999999,1.0,2373050.0,64676600.0,0.762,0.25
1949,ethereum,ETH,Ethereum,2015-10-29,2,1.01,1.21,0.9473739999999999,1.21,2279240.0,74675600.0,1.0,0.26
1950,ethereum,ETH,Ethereum,2015-10-30,2,1.21,1.35,0.96816,1.04,2429200.0,89857400.0,0.1881,0.38
1951,ethereum,ETH,Ethereum,2015-10-31,2,1.05,1.06,0.9001709999999999,0.9166270000000001,673892.0,77800300.0,0.10300000000000001,0.16
1952,ethereum,ETH,Ethereum,2015-11-01,2,0.920847,1.08,0.8990819999999999,1.06,588913.0,68477200.0,0.8895,0.18
1953,ethereum,ETH,Ethereum,2015-11-02,2,1.06,1.1,0.9536469999999999,0.9897889999999999,1145200.0,78701400.0,0.247,0.15
1954,ethereum,ETH,Ethereum,2015-11-03,2,0.994568,1.07,0.936615,1.01,1907690.0,74010000.0,0.5502,0.13
1955,ethereum,ETH,Ethereum,2015-11-04,2,1.01,1.04,0.725665,0.89905,3060340.0,75232400.0,0.5516,0.31
1956,ethereum,ETH,Ethereum,2015-11-05,2,0.900699,0.991259,0.860382,0.8956370000000001,1179840.0,67070700.0,0.2694,0.13
1957,ethereum,ETH,Ethereum,2015-11-06,2,0.9047719999999999,0.989848,0.852929,0.926032,913666.0,67397100.0,0.5339,0.14
1958,ethereum,ETH,Ethereum,2015-11-07,2,0.923732,0.943787,0.863539,0.927974,890187.0,68833200.0,0.8029,0.08
1959,ethereum,ETH,Ethereum,2015-11-08,2,0.9156610000000001,1.03,0.9156610000000001,1.03,1021460.0,68254300.0,1.0,0.11
1960,ethereum,ETH,Ethereum,2015-11-09,2,1.03,1.11,0.945263,0.9992780000000001,2045290.0,76991800.0,0.3279,0.16
1961,ethereum,ETH,Ethereum,2015-11-10,2,1.0,1.05,0.920968,0.934348,854581.0,74685300.0,0.1037,0.13
1962,ethereum,ETH,Ethereum,2015-11-11,2,0.9412959999999999,0.9452780000000001,0.729775,0.791829,1278580.0,70236200.0,0.2879,0.22
1963,ethereum,ETH,Ethereum,2015-11-12,2,0.796455,0.913919,0.76351,0.895711,806156.0,59448700.0,0.8789,0.15
1964,ethereum,ETH,Ethereum,2015-11-13,2,0.9077219999999999,0.917309,0.846023,0.9040959999999999,543671.0,67777000.0,0.8146,0.07
1965,ethereum,ETH,Ethereum,2015-11-14,2,0.9054690000000001,0.906113,0.876908,0.888812,372514.0,67631900.0,0.4076,0.03
1966,ethereum,ETH,Ethereum,2015-11-15,2,0.891217,0.921516,0.874957,0.9063680000000001,411848.0,66590200.0,0.6746,0.05
1967,ethereum,ETH,Ethereum,2015-11-16,2,0.906166,0.944732,0.891971,0.9289620000000001,620945.0,67730700.0,0.7011,0.05
1968,ethereum,ETH,Ethereum,2015-11-17,2,0.924948,1.03,0.9057940000000001,1.01,1145440.0,69157900.0,0.8390000000000001,0.12
1969,ethereum,ETH,Ethereum,2015-11-18,2,0.9932139999999999,1.01,0.940516,0.9933190000000001,681104.0,74287700.0,0.7599,0.07
1970,ethereum,ETH,Ethereum,2015-11-19,2,0.988713,1.01,0.9374979999999999,0.9555319999999999,443528.0,73976100.0,0.2487,0.07
1971,ethereum,ETH,Ethereum,2015-11-20,2,0.955735,0.955735,0.898576,0.9249200000000001,614335.0,71532500.0,0.4609,0.06
1972,ethereum,ETH,Ethereum,2015-11-21,2,0.928758,0.978743,0.92094,0.97614,455976.0,69535300.0,0.955,0.06
1973,ethereum,ETH,Ethereum,2015-11-22,2,0.979765,0.984132,0.958982,0.968018,372173.0,73378800.0,0.3593,0.03
1974,ethereum,ETH,Ethereum,2015-11-23,2,0.967493,0.969057,0.9338700000000001,0.9469690000000001,441875.0,72484200.0,0.3723,0.04
1975,ethereum,ETH,Ethereum,2015-11-24,2,0.946442,0.948055,0.8959309999999999,0.900191,524195.0,70931100.0,0.0817,0.05
1976,ethereum,ETH,Ethereum,2015-11-25,2,0.893827,0.899493,0.8511059999999999,0.8635370000000001,622991.0,67010200.0,0.2569,0.05
1977,ethereum,ETH,Ethereum,2015-11-26,2,0.863273,0.903643,0.8043600000000001,0.8841829999999999,947473.0,64740900.0,0.804,0.1
1978,ethereum,ETH,Ethereum,2015-11-27,2,0.8821,0.900051,0.8606950000000001,0.867951,403813.0,66174600.0,0.1844,0.04
1979,ethereum,ETH,Ethereum,2015-11-28,2,0.868102,0.929293,0.8621219999999999,0.915703,462464.0,65147000.0,0.7977,0.07
1980,ethereum,ETH,Ethereum,2015-11-29,2,0.9141440000000001,0.9141530000000001,0.860533,0.8786139999999999,448358.0,68625100.0,0.3372,0.05
1981,ethereum,ETH,Ethereum,2015-11-30,2,0.879951,0.8950540000000001,0.8476959999999999,0.8731190000000001,784439.0,66080400.0,0.5368,0.05
1982,ethereum,ETH,Ethereum,2015-12-01,2,0.878316,0.8867360000000001,0.8539370000000001,0.8748,652857.0,65980000.0,0.6361,0.03
1983,ethereum,ETH,Ethereum,2015-12-02,2,0.8731709999999999,0.878017,0.818924,0.82121,506307.0,65615700.0,0.0387,0.06
1984,ethereum,ETH,Ethereum,2015-12-03,2,0.818546,0.837664,0.785086,0.8121430000000001,539969.0,61530500.0,0.5146,0.05
1985,ethereum,ETH,Ethereum,2015-12-04,2,0.812082,0.859575,0.802373,0.840041,241278.0,61065700.0,0.6585,0.06
1986,ethereum,ETH,Ethereum,2015-12-05,2,0.841195,0.872821,0.8244440000000001,0.8624379999999999,232743.0,63276000.0,0.7854,0.05
1987,ethereum,ETH,Ethereum,2015-12-06,2,0.866417,0.8824360000000001,0.8331149999999999,0.8355,443608.0,65194900.0,0.0484,0.05
1988,ethereum,ETH,Ethereum,2015-12-07,2,0.8363219999999999,0.850791,0.78765,0.811264,520409.0,62950900.0,0.374,0.06
1989,ethereum,ETH,Ethereum,2015-12-08,2,0.806024,0.8236450000000001,0.782328,0.822118,445903.0,60690400.0,0.963,0.04
1990,ethereum,ETH,Ethereum,2015-12-09,2,0.8244540000000001,0.8244540000000001,0.7704880000000001,0.792167,624221.0,62098400.0,0.4017,0.05
1991,ethereum,ETH,Ethereum,2015-12-10,2,0.7955899999999999,0.86159,0.787291,0.8403959999999999,369589.0,59945000.0,0.7147,0.07
1992,ethereum,ETH,Ethereum,2015-12-11,2,0.839995,0.9297620000000001,0.819789,0.9297620000000001,801072.0,63312400.0,1.0,0.11
1993,ethereum,ETH,Ethereum,2015-12-12,2,0.9311959999999999,1.05,0.9285459999999999,0.976973,1376280.0,70210000.0,0.3987,0.12
1994,ethereum,ETH,Ethereum,2015-12-13,2,0.9715379999999999,0.989394,0.9374379999999999,0.9528840000000001,273614.0,73276400.0,0.2973,0.05
1995,ethereum,ETH,Ethereum,2015-12-14,2,0.95662,1.01,0.9501780000000001,0.993022,563436.0,72176400.0,0.7162,0.06
1996,ethereum,ETH,Ethereum,2015-12-15,2,0.9905889999999999,1.03,0.98224,1.01,578618.0,74764100.0,0.5812,0.05
1997,ethereum,ETH,Ethereum,2015-12-16,2,1.02,1.02,0.9749270000000001,0.991182,320767.0,76791600.0,0.3606,0.05
1998,ethereum,ETH,Ethereum,2015-12-17,2,0.993043,0.997611,0.9118069999999999,0.940701,640765.0,74999300.0,0.3367,0.09
1999,ethereum,ETH,Ethereum,2015-12-18,2,0.938327,0.939493,0.9080809999999999,0.920127,300787.0,70890600.0,0.3835,0.03
2000,ethereum,ETH,Ethereum,2015-12-19,2,0.921524,0.925874,0.888916,0.9080719999999999,343535.0,69644200.0,0.5183,0.04
2001,ethereum,ETH,Ethereum,2015-12-20,2,0.9082399999999999,0.943185,0.8994409999999999,0.903885,472164.0,68663100.0,0.1016,0.04
2002,ethereum,ETH,Ethereum,2015-12-21,2,0.906065,0.9173899999999999,0.8911819999999999,0.9007709999999999,549113.0,68521200.0,0.3659,0.03
2003,ethereum,ETH,Ethereum,2015-12-22,2,0.8949729999999999,0.9095260000000001,0.862059,0.864202,454249.0,67704600.0,0.0451,0.05
2004,ethereum,ETH,Ethereum,2015-12-23,2,0.8617819999999999,0.88294,0.856065,0.8580770000000001,334993.0,65215800.0,0.0749,0.03
2005,ethereum,ETH,Ethereum,2015-12-24,2,0.859433,0.882818,0.8476,0.8632620000000001,354646.0,65060000.0,0.4447,0.04
2006,ethereum,ETH,Ethereum,2015-12-25,2,0.861993,0.8825559999999999,0.861993,0.8703629999999999,187114.0,65275400.0,0.40700000000000003,0.02
2007,ethereum,ETH,Ethereum,2015-12-26,2,0.870766,0.8974530000000001,0.8383139999999999,0.8546030000000001,425282.0,65961900.0,0.2754,0.06
2008,ethereum,ETH,Ethereum,2015-12-27,2,0.853166,0.8615379999999999,0.841151,0.8563649999999999,164565.0,64650000.0,0.7463,0.02
2009,ethereum,ETH,Ethereum,2015-12-28,2,0.8563559999999999,0.872394,0.832932,0.8450049999999999,235134.0,64913200.0,0.3059,0.04
2010,ethereum,ETH,Ethereum,2015-12-29,2,0.843835,0.8730540000000001,0.833232,0.8730540000000001,215742.0,63985600.0,1.0,0.04
2011,ethereum,ETH,Ethereum,2015-12-30,2,0.874258,0.941099,0.866647,0.911958,604078.0,66314200.0,0.6086,0.07
2012,ethereum,ETH,Ethereum,2015-12-31,2,0.912098,0.9754139999999999,0.910277,0.933542,663994.0,69207400.0,0.3572,0.07
2013,ethereum,ETH,Ethereum,2016-01-01,2,0.9337120000000001,0.954822,0.931442,0.948024,206062.0,70870900.0,0.7092,0.02
2014,ethereum,ETH,Ethereum,2016-01-02,2,0.947401,0.9696370000000001,0.9365600000000001,0.937124,255504.0,71933100.0,0.0171,0.03
2015,ethereum,ETH,Ethereum,2016-01-03,2,0.9384299999999999,0.9913620000000001,0.934313,0.9719049999999999,407632.0,71275900.0,0.6589,0.06
2016,ethereum,ETH,Ethereum,2016-01-04,2,0.972045,0.9764379999999999,0.9298350000000001,0.9544799999999999,346245.0,73853900.0,0.5288,0.05
2017,ethereum,ETH,Ethereum,2016-01-05,2,0.953147,0.9705969999999999,0.946543,0.950176,219833.0,72442400.0,0.151,0.02
2018,ethereum,ETH,Ethereum,2016-01-06,2,0.9500280000000001,0.960659,0.935708,0.95086,308791.0,72229700.0,0.6073,0.02
2019,ethereum,ETH,Ethereum,2016-01-07,2,0.955801,0.9746229999999999,0.9358299999999999,0.942005,647462.0,72692900.0,0.1592,0.04
2020,ethereum,ETH,Ethereum,2016-01-08,2,0.942752,0.991825,0.939715,0.9867889999999999,545600.0,71724000.0,0.9034,0.05
2021,ethereum,ETH,Ethereum,2016-01-09,2,0.9855010000000001,0.992345,0.9736,0.986833,226281.0,75001800.0,0.7059,0.02
2022,ethereum,ETH,Ethereum,2016-01-10,2,0.985557,1.0,0.9750989999999999,0.999231,390888.0,75031200.0,0.9691,0.02
2023,ethereum,ETH,Ethereum,2016-01-11,2,0.999216,1.07,0.999216,1.06,1011920.0,76096500.0,0.8587,0.07
2024,ethereum,ETH,Ethereum,2016-01-12,2,1.07,1.28,1.05,1.14,2898760.0,81217300.0,0.3913,0.23
2025,ethereum,ETH,Ethereum,2016-01-13,2,1.14,1.15,1.08,1.13,1005910.0,86530000.0,0.7143,0.07
2026,ethereum,ETH,Ethereum,2016-01-14,2,1.12,1.19,1.1,1.19,751961.0,85539300.0,1.0,0.09
2027,ethereum,ETH,Ethereum,2016-01-15,2,1.18,1.32,1.14,1.21,3910550.0,90321700.0,0.3889,0.18
2028,ethereum,ETH,Ethereum,2016-01-16,2,1.22,1.31,1.17,1.22,2462630.0,93099400.0,0.3571,0.14
2029,ethereum,ETH,Ethereum,2016-01-17,2,1.22,1.33,1.21,1.33,1171150.0,93207300.0,1.0,0.12
2030,ethereum,ETH,Ethereum,2016-01-18,2,1.33,1.54,1.32,1.43,4278930.0,101699000.0,0.5,0.22
2031,ethereum,ETH,Ethereum,2016-01-19,2,1.42,1.46,1.31,1.37,2446740.0,108628000.0,0.4,0.15
2032,ethereum,ETH,Ethereum,2016-01-20,2,1.36,1.62,1.35,1.53,2933220.0,104124000.0,0.6667,0.27
2033,ethereum,ETH,Ethereum,2016-01-21,2,1.53,1.59,1.49,1.55,1614960.0,117111000.0,0.6,0.1
2034,ethereum,ETH,Ethereum,2016-01-22,2,1.55,1.58,1.47,1.5,1567240.0,118244000.0,0.2727,0.11
2035,ethereum,ETH,Ethereum,2016-01-23,2,1.5,2.03,1.5,1.97,7370980.0,115002000.0,0.8868,0.53
2036,ethereum,ETH,Ethereum,2016-01-24,2,1.9,2.3,1.9,2.14,9669770.0,145358000.0,0.6,0.4
2037,ethereum,ETH,Ethereum,2016-01-25,2,2.15,2.66,2.06,2.5,10739300.0,164313000.0,0.7333,0.6
2038,ethereum,ETH,Ethereum,2016-01-26,2,2.53,2.84,1.99,2.28,13939200.0,193838000.0,0.3412,0.85
2039,ethereum,ETH,Ethereum,2016-01-27,2,2.25,2.59,2.19,2.39,6961080.0,172061000.0,0.5,0.4
2040,ethereum,ETH,Ethereum,2016-01-28,2,2.41,2.68,2.34,2.53,4903850.0,184294000.0,0.5588,0.34
2041,ethereum,ETH,Ethereum,2016-01-29,2,2.54,2.61,2.3,2.49,6662340.0,194815000.0,0.6129,0.31
2042,ethereum,ETH,Ethereum,2016-01-30,2,2.51,2.61,2.4,2.45,3725080.0,192176000.0,0.2381,0.21
